,Price,city,History,Millage,Ratings,Year,Make,Model,Transmission
12805,3235000,Lagos,foreign,0,,2006,Toyota,Highlander,Automatic
12806,15415000,Lagos,foreign,526373,,2015,Mercedes-Benz,C 300,Automatic
12807,3350000,Lagos,foreign,0,,2008,Toyota,Avalon,Automatic
12808,0,Lagos,foreign,53625,,2010,Lexus,RX 350,Automatic
12809,2775000,Lagos,foreign,10256,,2008,Toyota,Corolla,Automatic
12810,3235000,Lagos,foreign,92000,,2009,Toyota,Camry,Automatic
12811,6065000,Lagos,foreign,0,,2010,Mercedes-Benz,ML 350,Automatic
12812,2602500,Lagos,foreign,91773,,2011,Honda,Accord,Automatic
12813,16515000,Lagos,foreign,23,,2012,Hyundai,Santa Fe,Automatic
12814,0,Lagos,foreign,0,,2008,Lexus,ES 300,Automatic
12815,4965000,Lagos,foreign,92000,,2012,Toyota,RAV 4,Automatic
12816,3292500,Lagos,foreign,0,,2006,Toyota,Avalon,Automatic
12817,1648000,Lagos,foreign,122000,,2006,Toyota,Corolla,Automatic
12818,5460000,Lagos,foreign,75443,,2006,Lexus,GX 470,Automatic
12819,0,Lagos,foreign,47866,,2014,Toyota,Avalon,Automatic
12820,5198750,Lagos,foreign,109312,,2014,Toyota,Corolla,Automatic
12821,5198750,Lagos,foreign,104068,,2012,Toyota,Sienna,Automatic
12822,11565000,Lagos,foreign,0,,2014,Toyota,4-Runner,Automatic
12823,0,Lagos,foreign,0,,2008,Toyota,Sienna,Automatic
12824,3590000,Lagos,foreign,0,,2008,Acura,MDX,Automatic
12826,3235000,Lagos,foreign,65325,,2007,Toyota,Camry,Automatic
12827,3865000,Lagos,foreign,75467,,2011,Toyota,Camry,Automatic
12828,3062500,Lagos,foreign,12542,,2007,Toyota,RAV 4,Automatic
12829,3292500,Lagos,foreign,62104,,2009,Toyota,Avalon,Automatic
12830,0,Lagos,foreign,53225,,2012,Mercedes-Benz,ML 350,Automatic
12831,3350000,Lagos,foreign,0,,2006,Subaru,Tribeca,Automatic
12832,1625000,Lagos,foreign,85773,,2005,Toyota,Matrix,Automatic
12833,4415000,Lagos,foreign,0,,2006,Lexus,RX 330,Automatic
12834,4745000,Lagos,foreign,105000,,2012,Toyota,Camry,Automatic
12835,8265000,Lagos,foreign,667821,,2012,Toyota,Highlander,Automatic
12836,3465000,Lagos,foreign,0,,2008,Toyota,Camry,Automatic
12837,4195000,Lagos,foreign,68000,,2004,Toyota,Tacoma,Automatic
12838,0,Lagos,foreign,0,,2011,Mercedes-Benz,ML 550,Automatic
12839,0,Lagos,foreign,71536,,2009,Mercedes-Benz,C 300,Automatic
12840,5075000,Lagos,foreign,68572,,2010,Honda,Pilot,Automatic
12841,3292500,Lagos,foreign,0,,2009,Toyota,Camry,Automatic
12842,0,Lagos,foreign,0,,2011,Lexus,ES 300,Automatic
12843,0,Lagos,foreign,93232,,2010,Toyota,Corolla,Automatic
12844,3810000,Lagos,foreign,1254,,2009,Lexus,ES 350,Automatic
12845,3005000,Lagos,foreign,0,,2012,Toyota,Corolla,Automatic
12846,2637000,Lagos,foreign,87998,,2009,Toyota,Camry,Automatic
12847,0,Lagos,foreign,1,,2007,Toyota,Sequoia,Automatic
12848,2315000,Abuja,foreign,72124,,2005,Ford,Escape,Automatic
12849,4635000,Lagos,foreign,64360,,2014,Honda,Accord,Automatic
12850,4635000,Lagos,foreign,53625,,2008,Lexus,RX 350,Automatic
12851,7165000,Lagos,foreign,82000,,2011,Lexus,RX 350,Automatic
12852,4965000,Lagos,foreign,0,,2010,Toyota,RAV 4,Automatic
12853,7715000,Lagos,foreign,84357,,2013,Mercedes-Benz,E 350,Automatic
12854,2660000,Lagos,foreign,58,,2008,Toyota,Camry,Automatic
12855,3865000,Lagos,foreign,100000,,2010,Acura,TSX,Automatic
12856,4140000,Lagos,foreign,0,,2008,Toyota,Sienna,Automatic
12857,935000,Abuja,foreign,302512,,1998,Toyota,Avensis,Automatic
12858,2752000,Lagos,foreign,89374,,2007,Toyota,Corolla,Automatic
12859,0,Lagos,foreign,85,,2004,Toyota,Highlander,Automatic
12860,2292000,Lagos,foreign,75000,,2005,Toyota,Corolla,Automatic
12861,9365000,Lagos,foreign,0,,2014,Mercedes-Benz,GLK 350,Automatic
12862,0,Lagos,foreign,135000,,2003,Toyota,Highlander,Automatic
12863,4414999,Lagos,foreign,85426,,2010,Toyota,RAV 4,Automatic
12864,1889500,Lagos,foreign,137000,,2008,Honda,Accord,Automatic
12865,0,Lagos,foreign,0,,2005,Lexus,RX 200,Automatic
12866,0,Lagos,foreign,3555,,2019,Lexus,RX 350,Automatic
12867,1970000,Lagos,foreign,102470,,2006,Toyota,4-Runner,Automatic
12868,0,Lagos,foreign,10567,,2019,Lexus,RX 350,Automatic
12869,4965000,Lagos,foreign,45667,,2008,Lexus,RX 350,Automatic
12870,7165000,Lagos,foreign,0,,2013,Toyota,Highlander,Automatic
12871,4415000,Lagos,foreign,72412,,2008,Lexus,ES 350,Automatic
12872,3755000,Lagos,foreign,63321,,2009,Toyota,Camry,Automatic
12873,11015000,Lagos,foreign,52000,,2014,Mercedes-Benz,ML 350,Automatic
12874,0,Lagos,foreign,0,,2010,Mercedes-Benz,ML 350,Automatic
12875,3062500,Lagos,foreign,0,,2009,Toyota,Camry,Automatic
12876,16790000,Lagos,foreign,30000,,2017,Mercedes-Benz,E 300,Automatic
12877,3700000,Lagos,foreign,62848,,2005,Toyota,4-Runner,Automatic
12878,20915000,Lagos,foreign,0,,2018,Lexus,RX 350,Automatic
12879,4360000,Lagos,foreign,0,,2010,Mercedes-Benz,C 300,Automatic
12880,4195000,Lagos,foreign,0,,2008,Acura,MDX,Automatic
12881,3120000,Lagos,foreign,64782,,2006,Lexus,GX 470,Automatic
12882,1395000,Lagos,foreign,120185,,2005,Toyota,Sienna,Automatic
12883,7165000,Lagos,foreign,0,,2014,Toyota,RAV 4,Automatic
12884,5515000,Lagos,foreign,46072,,2015,Toyota,Corolla,Automatic
12885,4195000,Lagos,foreign,53364,,2009,Lexus,ES 350,Automatic
12886,1222500,Lagos,foreign,102531,,2004,Toyota,Camry,Automatic
12887,0,Lagos,foreign,84000,,2010,Lexus,ES 350,Automatic
12888,3005000,Lagos,foreign,65743,,2011,Toyota,Yaris,Automatic
12889,4635000,Lagos,foreign,0,,2012,Toyota,Camry,Automatic
12890,0,Lagos,foreign,63321,,2009,Toyota,Camry,Automatic
12891,0,Lagos,foreign,102923,,2010,Toyota,Venza,Automatic
12892,4195000,Lagos,foreign,118000,,2010,Toyota,Camry,Automatic
12893,3453500,Lagos,foreign,105000,,2005,Toyota,Highlander,Automatic
12894,3645000,Lagos,foreign,0,,2008,Toyota,RAV 4,Automatic
12895,7715000,Lagos,foreign,51443,,2010,Lexus,RX 350,Automatic
12896,22015000,Lagos,foreign,0,,2016,Toyota,Land Cruiser,Automatic
12897,2602500,Lagos,foreign,98275,,2009,Nissan,Pathfinder,Automatic
12898,2200000,Lagos,foreign,0,,2006,Toyota,Corolla,Automatic
12899,5405000,Lagos,foreign,35230,,2008,Mercedes-Benz,C 350,Automatic
12900,3425000,Lagos,foreign,116000,,2006,Mercedes-Benz,ML 350,Automatic
12901,4415000,Lagos,foreign,0,,2008,Lexus,ES 300,Automatic
12902,4195000,Lagos,foreign,0,,2008,Acura,MDX,Automatic
12903,4305000,Lagos,foreign,0,,2005,Lexus,RX 350,Automatic
12904,11015000,Lagos,foreign,0,,2013,Land,Rover Range Rover,Automatic
12905,2890000,Abuja,foreign,10000,,2012,Hyundai,Elantra,Automatic
12906,8155000,Lagos,foreign,48532,,2013,Ford,Explorer,Automatic
12907,0,Lagos,foreign,0,,2008,Toyota,RAV 4,Automatic
12908,3425000,Lagos,foreign,76214,,2011,Toyota,Camry,Automatic
12909,0,Lagos,foreign,47398,,2014,Mercedes-Benz,GLK 350,Automatic
12910,5845000,Lagos,foreign,100000,,2011,Land,Rover Range Rover Evoque,Automatic
12911,3292500,Lagos,foreign,865321,,2005,Toyota,Highlander,Automatic
12912,0,Lagos,foreign,112641,,2000,Lexus,ES 300,Automatic
12913,0,Lagos,foreign,114234,,2008,BMW,X3,Automatic
12914,29715000,Lagos,foreign,1,,2013,Toyota,Land Cruiser,Automatic
12915,0,Lagos,foreign,72000,,2006,Lexus,RX 330,Automatic
12916,6615000,Lagos,foreign,45337,,2008,Toyota,Tacoma,Automatic
12917,3120000,Lagos,foreign,67000,,2005,Lexus,ES 330,Automatic
12918,3292500,Lagos,foreign,63588,,2005,Lexus,ES 330,Automatic
12919,2545000,Lagos,foreign,0,,2005,Acura,MDX,Automatic
12920,7715000,Lagos,foreign,0,,2011,Lexus,RX 200,Automatic
12921,11015000,Lagos,foreign,54120,,2013,Mercedes-Benz,ML 350,Automatic
12922,4195000,Lagos,foreign,0,,2008,Lexus,ES 350,Automatic
12923,2947500,Lagos,foreign,69352,,2004,Toyota,Avensis,Automatic
12924,1912500,Lagos,foreign,115000,,2002,Toyota,Sienna,Automatic
12925,0,Lagos,foreign,68763,,2008,Lexus,ES 350,Automatic
12926,5845000,Lagos,foreign,0,,2013,Toyota,Fortuner,Automatic
12927,6065000,Lagos,foreign,0,,2010,Toyota,Highlander,Automatic
12928,6065000,Lagos,foreign,0,,2008,Mercedes-Benz,GL 450,Automatic
12929,4305000,Lagos,foreign,74563,,2007,Mercedes-Benz,ML 350,Automatic
12930,8815000,Lagos,foreign,0,,2015,Lexus,RX 350,Automatic
12931,0,Lagos,foreign,42525,,2011,Lexus,RX 350,Automatic
12932,3645000,Lagos,foreign,125331,,2008,Acura,MDX,Automatic
12933,2545000,Lagos,foreign,100,,2008,Lexus,RX 350,Automatic
12934,27515000,Lagos,foreign,0,,2013,Toyota,Land Cruiser,Automatic
12936,0,Lagos,foreign,0,,2004,Infiniti,FX,Automatic
12937,0,Lagos,foreign,68532,,2003,Toyota,Land Cruiser,Automatic
12938,6065000,Abuja,foreign,43741,,2013,Mercedes-Benz,C 250,Automatic
12939,3865000,Lagos,foreign,48359,,2010,Toyota,Corolla,Automatic
12940,0,Lagos,foreign,102525,,2009,Kia,Borrego,Automatic
12941,4745000,Lagos,foreign,0,,2010,Acura,MDX,Automatic
12942,9915000,Lagos,foreign,0,,2010,Mercedes-Benz,GL 450,Automatic
12943,0,Lagos,foreign,0,,2012,Acura,ZDX,Automatic
12944,3535000,Lagos,foreign,784562,,2005,Toyota,Highlander,Automatic
12945,0,Lagos,foreign,119654,,2005,Toyota,Camry,Automatic
12946,7385000,Lagos,foreign,36201,,2017,Toyota,Corolla,Automatic
12947,7165000,Lagos,foreign,71,,2011,Lexus,RX 350,Automatic
12948,4195000,Lagos,foreign,0,,2008,Mercedes-Benz,C 300,Automatic
12949,2073500,Cross-river,foreign,67199,,2013,Toyota,Corolla,Automatic
12950,0,Rivers,foreign,97000,,2004,Infiniti,FX,Automatic
12951,4085000,Lagos,foreign,0,,2007,Mercedes-Benz,ML 350,Automatic
12952,0,Lagos,foreign,0,,2004,Mercedes-Benz,ML 350,Automatic
12953,2717500,Lagos,foreign,100000,,2008,Toyota,Sienna,Automatic
12954,3235000,Lagos,foreign,72538,,2009,Toyota,Avalon,Automatic
12955,3212000,Lagos,foreign,0,,2008,Toyota,Camry,Automatic
12956,3465000,Lagos,foreign,945213,,2005,Toyota,4-Runner,Automatic
12957,4635000,Lagos,foreign,58552,,2008,Lexus,RX 350,Automatic
12958,5515000,Lagos,foreign,0,,2012,Toyota,Sienna,Automatic
12959,0,Lagos,foreign,76868,,2007,Acura,MDX,Automatic
12960,3425000,Lagos,foreign,62542,,2010,Toyota,Corolla,Automatic
12961,7165000,Lagos,foreign,89621,,2011,Mercedes-Benz,E 350,Automatic
12962,5735000,Lagos,foreign,0,,2010,Mercedes-Benz,ML 350,Automatic
12963,0,Lagos,foreign,50144,,2010,Toyota,RAV 4,Automatic
12964,1107500,Lagos,foreign,0,,2006,Volkswagen,Passat,Automatic
12965,4910000,Lagos,foreign,112000,,2009,Toyota,Highlander,Automatic
12966,7935000,Lagos,foreign,71241,,2010,Lexus,RX 350,Automatic
12967,2602500,Osun,foreign,0,,2007,Lexus,ES 330,Automatic
12968,2717500,Lagos,foreign,8541312,,2003,Lexus,RX 300,Automatic
12969,0,Lagos,foreign,13389,,2016,Toyota,4-Runner,Automatic
12971,13765000,Lagos,foreign,44000,,2016,Jeep,Wrangler,Automatic
12972,3235000,Lagos,foreign,0,,2006,Lexus,ES 330,Automatic
12973,4745000,Lagos,foreign,0,,2010,Toyota,RAV 4,Automatic
12974,5845000,Lagos,foreign,0,,2010,Mercedes-Benz,ML 350,Automatic
12975,7495000,Lagos,foreign,51254,,2006,Toyota,Land Cruiser,Automatic
12976,8595000,Lagos,foreign,0,,2013,Mercedes-Benz,GLK 350,Automatic
12977,2315000,Lagos,foreign,125346,,2003,Toyota,Sienna,Automatic
12978,0,Lagos,foreign,81000,,2007,Toyota,Camry,Automatic
12979,3005000,Lagos,foreign,73839,,2008,Toyota,Avalon,Automatic
12980,9365000,Lagos,foreign,84523,,2014,Lexus,ES 300,Automatic
12982,0,Lagos,foreign,0,,2013,Toyota,Corolla,Automatic
12983,9365000,Lagos,foreign,0,,2012,Toyota,Highlander,Automatic
12984,0,Lagos,foreign,78954,,2013,Toyota,Camry,Automatic
12985,1970000,Lagos,foreign,0,,2004,Honda,Pilot,Automatic
12986,4140000,Lagos,foreign,87000,,2009,Lexus,ES 300,Automatic
12987,3407500,Lagos,foreign,852134,,2005,Toyota,4-Runner,Automatic
12988,9915000,Lagos,foreign,0,,2013,Audi,Q5,Automatic
12989,4965000,Lagos,foreign,88452,,2005,Lexus,GX 470,Automatic
12990,7715000,Lagos,foreign,72132,,2010,Lexus,RX 350,Automatic
12991,0,Lagos,foreign,84523,,2006,Acura,MDX,Automatic
12992,7385000,Lagos,foreign,800000,,2012,Ford,Explorer,Automatic
12993,8265000,Lagos,foreign,16000,,2015,Toyota,RAV 4,Automatic
12994,6285000,Lagos,foreign,45000,,2014,Nissan,Altima,Automatic
12995,3754999,Lagos,foreign,68547,,2011,Toyota,Camry,Automatic
12996,820000,Lagos,foreign,80000,,2005,Nissan,240 SX,Automatic
12997,2775000,Lagos,foreign,98000,,2005,Toyota,Sienna,Automatic
12998,0,Lagos,foreign,48000,,2016,Porsche,Macan,Automatic
12999,0,Lagos,foreign,0,,2005,Honda,Accord,Automatic
13000,3177500,Lagos,foreign,0,,2003,Lexus,CT 200h,Automatic
13001,0,Lagos,foreign,85,,2004,Nissan,Pathfinder,Automatic
13002,18495000,Lagos,foreign,45371,,2017,Mercedes-Benz,GLE 350,Automatic
13003,1970000,Lagos,foreign,0,,2000,Lexus,RX 300,Automatic
13004,17065000,Lagos,foreign,23546,,2014,Mercedes-Benz,GL 400,Automatic
13005,0,Lagos,foreign,0,,2007,Mercedes-Benz,ML 350,Automatic
13006,3235000,Lagos,foreign,68000,,2011,Toyota,Corolla,Automatic
13007,7715000,Lagos,foreign,0,,2012,Mercedes-Benz,GL 450,Automatic
13008,25315000,Lagos,foreign,0,,2016,Lexus,GX 460,Automatic
13009,0,Lagos,foreign,0,,2006,Mercedes-Benz,ML 350,Automatic
13010,2775000,Lagos,foreign,63555,,2003,Toyota,Sienna,Automatic
13011,3120000,Lagos,foreign,0,,2010,Toyota,Camry,Automatic
13012,4855000,Lagos,foreign,0,,2009,Lexus,RX 350,Automatic
13013,0,Lagos,foreign,66000,,2013,Toyota,Corolla,Automatic
13014,9585000,Lagos,foreign,7000,,2018,Hyundai,Tucson,Automatic
13015,72065000,Lagos,foreign,5000,,2019,Lexus,LX 570,Automatic
13016,4085000,Lagos,foreign,0,,2007,Mercedes-Benz,ML 350,Automatic
13017,1855000,Lagos,foreign,109825,,2005,Toyota,Sienna,Automatic
13018,4965000,Lagos,foreign,72000,,2012,Lexus,ES 350,Automatic
13019,0,Lagos,foreign,0,,2010,Mercedes-Benz,ML 350,Automatic
13020,5735000,Lagos,foreign,0,,2010,Toyota,Venza,Automatic
13021,1970000,Lagos,foreign,0,,2004,Toyota,Corolla,Automatic
13022,3120000,Lagos,foreign,65332,,2007,Toyota,Avalon,Automatic
13023,0,Lagos,foreign,0,,2012,Lexus,GX 470,Automatic
13024,1337500,Lagos,foreign,75893,,2009,Kia,Rio,Automatic
13025,6065000,Lagos,foreign,0,,2008,Toyota,Highlander,Automatic
13026,8705000,Lagos,foreign,30252,,2013,Toyota,RAV 4,Automatic
13027,3120000,Lagos,foreign,0,,2005,Toyota,Sienna,Automatic
13028,7495000,Lagos,foreign,0,,2013,Toyota,Highlander,Automatic
13029,0,Lagos,foreign,0,,2013,Toyota,Highlander,Automatic
13030,6175000,Lagos,foreign,0,,2010,Mercedes-Benz,ML 350,Automatic
13031,0,Lagos,foreign,34773,,2005,Toyota,Sienna,Automatic
13032,4965000,Lagos,foreign,52582,,2010,BMW,528,Automatic
13033,0,Lagos,foreign,0,,2017,Toyota,Land Cruiser,Automatic
13034,4085000,Lagos,foreign,12113,,2010,Toyota,Avalon,Automatic
13035,2545000,Lagos,foreign,0,,2003,Toyota,Sienna,Automatic
13036,4525000,Lagos,foreign,0,,2011,Toyota,RAV 4,Automatic
13037,18165000,Lagos,foreign,28756,,2018,Honda,CR-V,Automatic
13038,0,Lagos,foreign,0,,2008,Acura,MDX,Automatic
13039,3177500,Lagos,foreign,91,,2008,Toyota,Avalon,Automatic
13040,3235000,Lagos,foreign,56988,,2008,Toyota,Camry,Automatic
13041,0,Lagos,foreign,0,,2008,Toyota,Camry,Automatic
13042,3005000,Lagos,foreign,0,,2005,Lexus,ES 330,Automatic
13043,2660000,Lagos,foreign,0,,2006,Toyota,Corolla,Automatic
13044,8265000,Lagos,foreign,65488,,2013,Toyota,Highlander,Automatic
13045,6615000,Lagos,foreign,43000,,2011,Mercedes-Benz,GLK 350,Automatic
13046,3535000,Lagos,foreign,0,,2008,Acura,MDX,Automatic
13047,0,Lagos,foreign,0,,2005,Lexus,ES 330,Automatic
13048,6065000,Lagos,foreign,0,,2010,Toyota,Highlander,Automatic
13049,2775000,Lagos,foreign,65866,,2003,Toyota,Sienna,Automatic
13050,0,Lagos,foreign,0,,2008,Lexus,ES 300,Automatic
13051,3235000,Enugu,foreign,86088,,2008,Toyota,Camry,Automatic
13052,3755000,Lagos,foreign,754220,,2008,Acura,MDX,Automatic
13053,2545000,Lagos,foreign,88454,,2006,Honda,Pilot,Automatic
13054,14865000,Lagos,foreign,14000,,2017,Honda,CR-V,Automatic
13055,0,Lagos,foreign,0,,2011,Mercedes-Benz,ML 550,Automatic
13056,5020000,Lagos,foreign,196000,,2009,Honda,Ridgeline,Automatic
13057,5185000,Lagos,foreign,73985,,2010,Lexus,ES 350,Automatic
13058,2430000,Lagos,foreign,0,,2005,Mercedes-Benz,ML 350,Automatic
13059,0,Lagos,foreign,87334,,2015,Mercedes-Benz,G 63 AMG,Automatic
13060,4415000,Lagos,foreign,0,,2007,Toyota,Highlander,Automatic
13061,3235000,Lagos,foreign,0,,2012,Honda,Accord,Automatic
13062,6175000,Lagos,foreign,0,,2007,Toyota,Tacoma,Automatic
13063,0,Lagos,foreign,112371,,2005,Toyota,Highlander,Automatic
13064,0,Lagos,foreign,12342,,2008,Lexus,RX 350,Automatic
13065,13215000,Lagos,foreign,38000,,2015,Toyota,Highlander,Automatic
13066,0,Lagos,foreign,72154,,2014,Honda,Accord,Automatic
13067,3407500,Lagos,foreign,49058,,2008,Toyota,Camry,Automatic
13068,6505000,Lagos,foreign,75467,,2011,Mercedes-Benz,ML 350,Automatic
13069,3120000,Lagos,foreign,0,,2012,Honda,Accord,Automatic
13070,9915000,Lagos,foreign,98000,,2013,Toyota,Highlander,Automatic
13071,2947500,Lagos,foreign,941235,,2004,Toyota,Sienna,Automatic
13072,6615000,Abuja,foreign,0,,2017,Toyota,Corolla,Automatic
13073,4965000,Lagos,foreign,1,,2004,Toyota,Tacoma,Automatic
13074,1567500,Lagos,foreign,80000,,2006,Toyota,Camry,Automatic
13075,6615000,Lagos,foreign,0,,2009,Toyota,Venza,Automatic
13076,3535000,Lagos,foreign,91000,,2009,Toyota,Highlander,Automatic
13077,0,Lagos,foreign,34887,,2014,Acura,MDX,Automatic
13078,2430000,Lagos,foreign,0,,2005,Toyota,Camry,Automatic
13079,877500,Lagos,foreign,0,,2001,Honda,CR-V,Automatic
13080,1222500,Lagos,foreign,90,,2008,Hyundai,Sonata,Automatic
13081,3975000,Abuja,foreign,61900,,2013,Hyundai,Elantra,Automatic
13082,4085000,Lagos,foreign,0,,2009,Honda,Accord,Automatic
13083,5075000,Lagos,foreign,0,,2010,Lexus,ES 300,Automatic
13084,4195000,Lagos,foreign,0,,2012,Hyundai,Sonata,Automatic
13085,8265000,Lagos,foreign,0,,2012,Toyota,Highlander,Automatic
13086,4855000,Lagos,foreign,100000,,2012,Honda,Crosstour,Automatic
13087,1740000,Lagos,foreign,0,,2009,Toyota,Corolla,Automatic
13088,0,Lagos,foreign,0,,2010,Lexus,RX 200,Automatic
13089,5075000,Lagos,foreign,1,,2010,Lexus,ES 350,Automatic
13090,3465000,Lagos,foreign,162000,,2010,Toyota,Camry,Automatic
13091,3407500,Lagos,foreign,0,,2010,Toyota,Corolla,Automatic
13092,17615000,Lagos,foreign,0,,2017,Lexus,RX 350,Automatic
13093,0,Lagos,foreign,1,,2004,Lexus,RX 330,Automatic
13094,0,Lagos,foreign,102532,,2008,Acura,MDX,Automatic
13095,3292500,Lagos,foreign,115046,,2005,Lexus,RX 330,Automatic
13096,3350000,Lagos,foreign,65432,,2007,Toyota,Previa,Automatic
13097,12115000,Lagos,foreign,0,,2013,Mercedes-Benz,ML 350,Automatic
13098,3865000,Lagos,foreign,0,,2010,Nissan,Murano,Automatic
13099,4195000,Lagos,foreign,0,,2005,Lexus,RX 200,Automatic
13100,18715000,Lagos,foreign,24300,,2016,Mercedes-Benz,GLE 350,Automatic
13101,2257500,Lagos,foreign,88000,,2003,Toyota,Corolla,Automatic
13102,2890000,Lagos,foreign,1,,2010,Volkswagen,CC,Automatic
13103,4525000,Lagos,foreign,57832,,2008,Toyota,4-Runner,Automatic
13104,0,Lagos,foreign,62845,,2008,Toyota,RAV 4,Automatic
13105,1395000,Lagos,foreign,0,,2008,Toyota,Corolla,Automatic
13106,0,Lagos,foreign,0,,2008,Acura,MDX,Automatic
13107,0,Abuja,foreign,100000,,2010,Toyota,Camry,Automatic
13108,0,Lagos,foreign,0,,2006,Acura,MDX,Automatic
13109,6615000,Lagos,foreign,65000,,2010,Lexus,RX 350,Automatic
13110,3005000,Lagos,foreign,825381,,2005,Toyota,RAV 4,Automatic
13111,3425000,Lagos,foreign,75,,2006,Lexus,GS 300,Automatic
13112,0,Lagos,foreign,81000,,2009,Toyota,Camry,Automatic
13113,7935000,Lagos,foreign,0,,2013,Toyota,Hiace,Automatic
13114,0,Lagos,foreign,68646,,2013,Mercedes-Benz,GLK 350,Automatic
13115,0,Lagos,foreign,0,,2008,Lexus,ES 300,Automatic
13116,28285000,Lagos,foreign,45000,,2014,Land,Rover Range Rover Evoque,Automatic
13117,1625000,Rivers,foreign,0,,2008,Honda,Accord,Automatic
13118,4745000,Lagos,foreign,61527,,2010,Mercedes-Benz,C 300,Automatic
13119,10685000,Lagos,foreign,0,,2017,Toyota,RAV 4,Automatic
13120,0,Lagos,foreign,72134,,2008,Toyota,Camry,Automatic
13121,5130000,Lagos,foreign,65000,,2010,Acura,MDX,Automatic
13122,5405000,Lagos,foreign,524665,,2008,Mercedes-Benz,ML 350,Automatic
13123,0,Lagos,foreign,74625,,2006,Toyota,Corolla,Automatic
13124,2890000,Lagos,foreign,98000,,2005,Hyundai,Tucson,Automatic
13125,3465000,Lagos,foreign,0,,2009,Acura,MDX,Automatic
13126,3590000,Lagos,foreign,0,,2010,Toyota,Matrix,Automatic
13127,7385000,Lagos,foreign,91000,,2010,Lexus,RX 350,Automatic
13128,3235000,Lagos,foreign,0,,2005,Mercedes-Benz,ML 350,Automatic
13129,7495000,Lagos,foreign,0,,2012,Toyota,Venza,Automatic
13130,3465000,Lagos,foreign,0,,2005,Lexus,RX 330,Automatic
13131,0,Lagos,foreign,0,,2005,Infiniti,FX,Automatic
13132,0,Lagos,foreign,0,,2007,Toyota,Sienna,Automatic
13133,0,Lagos,foreign,0,,2012,Acura,MDX,Automatic
13134,2027500,Lagos,foreign,0,,2003,Toyota,Camry,Automatic
13135,3645000,Lagos,foreign,100000,,2013,Toyota,Venza,Automatic
13136,0,Lagos,foreign,854123,,2007,Toyota,4-Runner,Automatic
13137,3350000,Lagos,foreign,1,,2005,Lexus,GX 470,Automatic
13138,3407500,Lagos,foreign,856321,,2005,Toyota,Highlander,Automatic
13139,7495000,Lagos,foreign,0,,2012,Lexus,RX 350,Automatic
13140,9365000,Lagos,foreign,23123,,2018,Kia,Optima,Automatic
13141,5515000,Lagos,foreign,0,,2013,Toyota,Camry,Automatic
13142,4250000,Lagos,foreign,14213,,2012,Hyundai,Sonata,Automatic
13144,9365000,Lagos,foreign,49858,,2014,Toyota,Venza,Automatic
13145,6065000,Lagos,foreign,72516,,2010,Mercedes-Benz,ML 350,Automatic
13146,92415000,Lagos,foreign,1,,2020,Toyota,Land Cruiser,Automatic
13147,30815000,Lagos,foreign,51281,,2008,Toyota,Camry,Automatic
13148,11565000,Lagos,foreign,31472,,2016,Mercedes-Benz,C 300,Automatic
13149,1855000,Lagos,foreign,11235,,2006,Toyota,Corolla,Automatic
13150,5075000,Lagos,foreign,0,,2010,Mercedes-Benz,C 300,Automatic
13151,2660000,Lagos,foreign,102533,,2006,Acura,MDX,Automatic
13152,3975000,Lagos,foreign,75213,,2010,Toyota,Camry,Automatic
13153,9365000,Abuja,foreign,96028,,2013,Mercedes-Benz,GLK 350,Automatic
13154,2200000,Lagos,foreign,0,,2006,Toyota,Corolla,Automatic
13155,6065000,Lagos,foreign,0,,2006,Toyota,Tacoma,Automatic
13156,4305000,Lagos,foreign,92,,2010,Honda,Accord,Automatic
13157,3975000,Lagos,foreign,90000,,2007,Mercedes-Benz,ML 350,Automatic
13158,2602500,Lagos,foreign,98587,,2003,Toyota,Sequoia,Automatic
13159,3645000,Lagos,foreign,57216,,2007,Toyota,Highlander,Automatic
13160,0,Lagos,foreign,0,,2011,Mercedes-Benz,GL 450,Automatic
13161,0,Lagos,foreign,78000,,2008,Honda,CR-V,Automatic
13162,0,Lagos,foreign,0,,2005,Lexus,GX 470,Automatic
13163,5185000,Lagos,foreign,0,,2010,Mercedes-Benz,C 350,Automatic
13164,4305000,Lagos,foreign,1,,2005,Toyota,Highlander,Automatic
